,Time block,Operation,Terminal,Delay
3572,17,Arrival,2,31.0
3573,17,Arrival,2,2.0
3574,17,Arrival,1,2.0
3575,17,Arrival,1,-17.0
3576,17,Arrival,2,-7.0
3577,17,Arrival,1,12.0
3578,17,Arrival,1,16.0
3579,17,Arrival,2,-3.0
3580,17,Arrival,1,-15.0
3581,17,Arrival,1,-10.0
3582,17,Arrival,1,-1.0
3583,17,Arrival,1,8.0
3584,17,Arrival,1,21.0
3585,17,Arrival,1,33.0
3586,17,Arrival,1,-15.0
3587,17,Arrival,1,-1.0
3588,18,Arrival,2,-2.0
3589,18,Arrival,2,40.0
3590,18,Arrival,1,-5.0
3591,18,Arrival,1,-16.0
3592,18,Arrival,1,-8.0
3593,18,Arrival,1,-5.0
3594,18,Arrival,2,20.0
3595,18,Arrival,2,32.0
3596,18,Arrival,2,0.0
3597,18,Arrival,1,-9.0
3598,18,Arrival,1,63.0
3599,18,Arrival,1,3.0
3600,18,Arrival,1,17.0
3601,18,Arrival,1,-6.0
3602,18,Arrival,1,37.0
3603,18,Arrival,1,-9.0
3604,18,Arrival,1,-18.0
3605,18,Arrival,1,92.0
3606,18,Arrival,2,10.0
3607,18,Arrival,1,181.0
3608,18,Arrival,2,-24.0
3609,18,Arrival,1,-8.0
3610,18,Arrival,1,8.0
3611,18,Arrival,2,-4.0
3612,18,Arrival,1,2.0
3613,18,Arrival,1,-1.0
3614,18,Arrival,1,50.0
3615,19,Arrival,1,-15.0
3616,19,Arrival,2,-21.0
3617,19,Arrival,2,-15.0
3618,19,Arrival,1,-14.0
3619,19,Arrival,2,98.0
3620,19,Arrival,2,-6.0
3621,19,Arrival,1,-11.0
3622,19,Arrival,2,9.0
3623,19,Arrival,2,1.0
3624,19,Arrival,1,4.0
3625,19,Arrival,1,14.0
3626,19,Arrival,2,-14.0
3627,19,Arrival,2,3.0
3628,19,Arrival,1,-3.0
3629,19,Arrival,2,-10.0
3630,19,Arrival,1,6.0
3631,19,Arrival,1,3.0
3632,19,Arrival,1,-6.0
3633,19,Arrival,1,3.0
3634,19,Arrival,1,0.0
3635,19,Arrival,2,-6.0
3636,19,Arrival,1,7.0
3637,19,Arrival,1,2.0
3638,19,Arrival,1,1.0
3639,19,Arrival,1,-1.0
3640,19,Arrival,1,7.0
3641,19,Arrival,1,-7.0
3642,19,Arrival,1,16.0
3643,19,Arrival,1,19.0
3644,19,Arrival,2,10.0
3645,19,Arrival,2,-5.0
3646,20,Arrival,1,37.0
3647,20,Arrival,1,4.0
3648,20,Arrival,2,2.0
3649,20,Arrival,2,-13.0
3650,20,Arrival,1,-8.0
3651,20,Arrival,2,-15.0
3652,20,Arrival,1,-2.0
3653,20,Arrival,2,-3.0
3654,20,Arrival,1,3.0
3655,20,Arrival,1,10.0
3656,20,Arrival,1,0.0
3657,20,Arrival,1,8.0
3658,20,Arrival,1,-14.0
3659,20,Arrival,1,58.0
3660,20,Arrival,2,-16.0
3661,20,Arrival,1,-15.0
3662,20,Arrival,2,18.0
3663,20,Arrival,2,-25.0
3664,20,Arrival,1,6.0
3665,20,Arrival,1,-7.0
3666,20,Arrival,2,7.0
3667,20,Arrival,2,5.0
3668,20,Arrival,2,272.0
3669,20,Arrival,1,-11.0
3670,20,Arrival,1,-7.0
3671,21,Arrival,1,6.0
3672,21,Arrival,1,-22.0
3673,21,Arrival,2,-10.0
3674,21,Arrival,1,-5.0
3675,21,Arrival,1,14.0
3676,21,Arrival,1,10.0
3677,21,Arrival,2,5.0
3678,21,Arrival,1,-18.0
3679,21,Arrival,2,115.0
3680,21,Arrival,2,54.0
3681,21,Arrival,2,25.0
3682,21,Arrival,1,-7.0
3683,21,Arrival,2,-20.0
3684,21,Arrival,2,152.0
3685,21,Arrival,1,-20.0
3686,21,Arrival,1,-7.0
3687,21,Arrival,1,-19.0
3688,22,Arrival,1,-14.0
3689,22,Arrival,1,-14.0
3690,22,Arrival,1,-18.0
3691,22,Arrival,2,1410.0
3692,22,Arrival,1,-8.0
3693,22,Arrival,2,11.0
3694,22,Arrival,2,1.0
3695,22,Arrival,2,-6.0
3696,22,Arrival,1,60.0
3697,22,Arrival,1,-22.0
3698,22,Arrival,1,-34.0
3699,22,Arrival,1,-7.0
3700,22,Arrival,1,-18.0
3701,22,Arrival,1,5.0
3702,22,Arrival,2,6.0
3703,22,Arrival,1,-2.0
3704,22,Arrival,1,-19.0
3705,22,Arrival,1,-15.0
3706,22,Arrival,2,-9.0
3707,22,Arrival,1,-8.0
3708,22,Arrival,2,44.0
3709,22,Arrival,1,47.0
3710,23,Arrival,1,-6.0
3711,23,Arrival,1,6.0
3712,23,Arrival,2,-5.0
3713,23,Arrival,1,-5.0
3714,23,Arrival,2,37.0
3715,23,Arrival,1,5.0
3716,23,Arrival,1,10.0
3717,23,Arrival,2,9.0
3718,23,Arrival,2,11.0
3719,23,Arrival,2,-11.0
3720,23,Arrival,1,43.0
3721,23,Arrival,1,-2.0
3722,23,Arrival,2,5.0
3723,23,Arrival,1,16.0
3724,23,Arrival,1,-7.0
3725,23,Arrival,1,30.0
3726,23,Arrival,1,31.0
3727,23,Arrival,1,-10.0
3728,23,Arrival,1,12.0
3729,23,Arrival,2,-1.0
3730,23,Arrival,1,-6.0
3731,23,Arrival,2,86.0
3732,23,Arrival,2,-5.0
3733,23,Arrival,1,17.0
3734,23,Arrival,2,0.0
3735,23,Arrival,1,-13.0
3736,23,Arrival,1,-7.0
3737,23,Arrival,1,25.0
3738,23,Arrival,1,-2.0
3739,23,Arrival,1,-6.0
3740,1,Departure,1,11.0
3741,6,Departure,1,-13.0
3742,6,Departure,1,17.0
3743,6,Departure,1,-2.0
3744,6,Departure,1,-3.0
3745,6,Departure,1,-10.0
3746,6,Departure,2,-4.0
3747,6,Departure,2,0.0
3748,6,Departure,1,2.0
3749,6,Departure,1,-3.0
3750,6,Departure,2,0.0
3751,6,Departure,2,0.0
3752,6,Departure,2,0.0
3753,6,Departure,1,0.0
3754,6,Departure,2,0.0
3755,6,Departure,2,0.0
3756,6,Departure,2,73.0
3757,6,Departure,1,14.0
3758,6,Departure,1,-1.0
3759,6,Departure,1,8.0
3760,6,Departure,1,0.0
3761,6,Departure,2,0.0
3762,6,Departure,1,-3.0
3763,6,Departure,1,0.0
3764,6,Departure,2,2.0
3765,6,Departure,1,-1.0
3766,6,Departure,1,-4.0
3767,6,Departure,2,0.0
3768,6,Departure,1,8.0
3769,7,Departure,1,-6.0
3770,7,Departure,1,-3.0
3771,7,Departure,1,2.0
3772,7,Departure,1,0.0
3773,7,Departure,1,14.0
3774,7,Departure,1,33.0
3775,7,Departure,1,35.0
3776,7,Departure,1,-1.0
3777,7,Departure,1,-1.0
3778,7,Departure,2,-2.0
3779,7,Departure,1,-1.0
3780,7,Departure,1,-1.0
3781,7,Departure,1,-1.0
3782,7,Departure,1,-9.0
3783,7,Departure,2,0.0
3784,7,Departure,1,-1.0
3785,7,Departure,2,-13.0
3786,7,Departure,1,-3.0
3787,7,Departure,1,0.0
3788,7,Departure,2,0.0
3789,7,Departure,1,22.0
3790,7,Departure,1,4.0
3791,7,Departure,1,1.0
3792,7,Departure,1,0.0
3793,7,Departure,2,4.0
3794,7,Departure,2,6.0
3795,7,Departure,2,0.0
3796,7,Departure,1,-2.0
3797,7,Departure,1,37.0
3798,7,Departure,1,1.0
3799,8,Departure,1,8.0
3800,8,Departure,1,0.0
3801,8,Departure,1,-1.0
3802,8,Departure,2,-6.0
3803,8,Departure,1,93.0
3804,8,Departure,2,-11.0
3805,8,Departure,1,-3.0
3806,8,Departure,1,-4.0
3807,8,Departure,1,-11.0
3808,8,Departure,2,-3.0
3809,8,Departure,2,-2.0
3810,9,Departure,2,-12.0
3811,9,Departure,2,-5.0
3812,9,Departure,1,-2.0
3813,9,Departure,1,-10.0
3814,9,Departure,2,0.0
3815,9,Departure,2,8.0
3816,9,Departure,2,1.0
3817,9,Departure,1,-9.0
3818,9,Departure,1,36.0
3819,9,Departure,1,0.0
3820,9,Departure,2,-1.0
3821,9,Departure,1,7.0
3822,9,Departure,1,-8.0
3823,9,Departure,1,2.0
3824,9,Departure,1,-5.0
3825,9,Departure,1,-4.0
3826,9,Departure,1,6.0
3827,9,Departure,1,-2.0
3828,9,Departure,1,2.0
3829,9,Departure,1,-3.0
3830,10,Departure,2,38.0
3831,10,Departure,2,7.0
3832,10,Departure,1,151.0
3833,10,Departure,2,0.0
3834,10,Departure,1,37.0
3835,10,Departure,2,-10.0
3836,10,Departure,1,-5.0
3837,10,Departure,1,14.0
3838,10,Departure,2,39.0
3839,10,Departure,1,9.0
3840,10,Departure,1,-6.0
3841,10,Departure,2,4.0
3842,10,Departure,2,0.0
3843,10,Departure,1,-9.0
3844,10,Departure,2,35.0
3845,10,Departure,2,-8.0
3846,10,Departure,1,-2.0
3847,10,Departure,2,-8.0
3848,10,Departure,1,-1.0
3849,10,Departure,2,2.0
3850,10,Departure,1,-3.0
3851,10,Departure,1,-1.0
3852,10,Departure,1,-2.0
3853,10,Departure,2,-5.0
3854,10,Departure,2,-11.0
3855,10,Departure,2,18.0
3856,10,Departure,2,-5.0
3857,10,Departure,2,3.0
3858,10,Departure,1,-2.0
3859,11,Departure,1,4.0
3860,11,Departure,2,-14.0
3861,11,Departure,2,-7.0
3862,11,Departure,2,-5.0
3863,11,Departure,1,20.0
3864,11,Departure,1,0.0
3865,11,Departure,2,-5.0
3866,11,Departure,2,2.0
3867,11,Departure,1,-11.0
3868,11,Departure,1,-8.0
3869,11,Departure,1,-4.0
3870,11,Departure,1,6.0
3871,11,Departure,1,0.0
3872,11,Departure,1,0.0
3873,11,Departure,2,-4.0
3874,11,Departure,1,1.0
3875,11,Departure,1,8.0
3876,11,Departure,2,-3.0
3877,11,Departure,1,46.0
3878,11,Departure,1,5.0
3879,11,Departure,1,-13.0
3880,11,Departure,1,-3.0
3881,11,Departure,1,32.0
3882,11,Departure,2,279.0
3883,11,Departure,1,12.0
3884,11,Departure,1,1.0
3885,11,Departure,1,6.0
3886,12,Departure,1,53.0
3887,12,Departure,2,8.0
3888,12,Departure,2,0.0
3889,12,Departure,1,-8.0
3890,12,Departure,1,0.0
3891,12,Departure,1,10.0
3892,12,Departure,1,3.0
3893,12,Departure,1,-3.0
3894,12,Departure,1,-5.0
3895,12,Departure,1,70.0
3896,12,Departure,2,-7.0
3897,12,Departure,2,-11.0
3898,12,Departure,2,-2.0
3899,12,Departure,1,14.0
3900,12,Departure,1,5.0
3901,12,Departure,1,36.0
3902,12,Departure,1,15.0
3903,12,Departure,1,0.0
3904,12,Departure,2,18.0
3905,12,Departure,2,33.0
3906,12,Departure,1,10.0
3907,12,Departure,1,19.0
3908,12,Departure,1,8.0
3909,13,Departure,1,3.0
3910,13,Departure,1,23.0
3911,13,Departure,2,27.0
3912,13,Departure,2,-8.0
3913,13,Departure,2,0.0
3914,13,Departure,2,76.0
3915,13,Departure,1,70.0
3916,13,Departure,1,0.0
3917,13,Departure,1,-2.0
3918,13,Departure,2,12.0
3919,13,Departure,1,21.0
3920,13,Departure,1,32.0
3921,13,Departure,2,-2.0
3922,13,Departure,2,63.0
3923,13,Departure,1,-5.0
3924,13,Departure,1,1.0
3925,13,Departure,2,-2.0
3926,13,Departure,2,0.0
3927,13,Departure,2,5.0
3928,13,Departure,1,3.0
3929,13,Departure,2,42.0
3930,14,Departure,1,31.0
3931,14,Departure,1,9.0
3932,14,Departure,1,5.0
3933,14,Departure,2,14.0
3934,14,Departure,1,31.0
3935,14,Departure,1,-1.0
3936,14,Departure,1,-7.0
3937,14,Departure,1,-8.0
3938,14,Departure,1,1.0
3939,14,Departure,1,2.0
3940,14,Departure,2,36.0
3941,14,Departure,1,24.0
3942,14,Departure,1,0.0
3943,14,Departure,1,8.0
3944,15,Departure,2,-5.0
3945,15,Departure,1,-3.0
3946,15,Departure,1,9.0
3947,15,Departure,1,2.0
3948,15,Departure,1,-3.0
3949,15,Departure,1,-2.0
3950,15,Departure,1,-6.0
3951,15,Departure,1,34.0
3952,15,Departure,1,3.0
3953,15,Departure,1,8.0
3954,15,Departure,1,0.0
3955,15,Departure,1,-10.0
3956,15,Departure,2,0.0
3957,15,Departure,1,1.0
3958,15,Departure,1,-4.0
3959,15,Departure,1,7.0
3960,15,Departure,1,-2.0
3961,15,Departure,1,-3.0
3962,16,Departure,2,-5.0
3963,16,Departure,1,-5.0
3964,16,Departure,2,3.0
3965,16,Departure,2,5.0
3966,16,Departure,1,-7.0
3967,16,Departure,2,2.0
3968,16,Departure,1,22.0
3969,16,Departure,1,3.0
3970,16,Departure,1,-2.0
3971,16,Departure,2,-2.0
3972,16,Departure,1,10.0
3973,16,Departure,2,9.0
3974,16,Departure,2,7.0
3975,16,Departure,1,-4.0
3976,16,Departure,1,0.0
3977,16,Departure,2,0.0
3978,16,Departure,1,-4.0
3979,16,Departure,2,27.0
3980,16,Departure,2,0.0
3981,16,Departure,1,-4.0
3982,17,Departure,2,7.0
3983,17,Departure,1,-8.0
3984,17,Departure,1,-19.0
3985,17,Departure,1,5.0
3986,17,Departure,2,6.0
3987,17,Departure,2,8.0
3988,17,Departure,1,-5.0
3989,17,Departure,1,-12.0
3990,17,Departure,1,-7.0
3991,17,Departure,2,0.0
3992,17,Departure,1,4.0
3993,17,Departure,1,2.0
3994,17,Departure,2,7.0
3995,17,Departure,1,0.0
3996,17,Departure,1,5.0
3997,17,Departure,1,134.0
3998,17,Departure,1,0.0
3999,17,Departure,2,13.0
4000,18,Departure,2,-11.0
4001,18,Departure,2,16.0
4002,18,Departure,2,20.0
4003,18,Departure,1,-4.0
4004,18,Departure,1,-10.0
4005,18,Departure,1,-2.0
4006,18,Departure,2,26.0
4007,18,Departure,2,7.0
4008,18,Departure,1,-3.0
4009,18,Departure,1,12.0
4010,18,Departure,2,-6.0
4011,18,Departure,2,-2.0
4012,18,Departure,1,-4.0
4013,18,Departure,1,-10.0
4014,18,Departure,1,-4.0
4015,18,Departure,2,58.0
4016,19,Departure,1,22.0
4017,19,Departure,1,-10.0
4018,19,Departure,1,1.0
4019,19,Departure,2,0.0
4020,19,Departure,2,-8.0
4021,19,Departure,1,-2.0
4022,19,Departure,1,4.0
4023,19,Departure,1,11.0
4024,19,Departure,1,-9.0
4025,19,Departure,1,25.0
4026,19,Departure,2,35.0
4027,19,Departure,2,10.0
4028,19,Departure,2,-9.0
4029,19,Departure,2,24.0
4030,19,Departure,2,8.0
4031,19,Departure,2,-4.0
4032,19,Departure,2,67.0
4033,19,Departure,1,-14.0
4034,19,Departure,1,-3.0
4035,20,Departure,1,-2.0
4036,20,Departure,1,6.0
4037,20,Departure,1,-3.0
4038,20,Departure,2,-1.0
4039,20,Departure,1,-1.0
4040,20,Departure,1,-6.0
4041,20,Departure,1,2.0
4042,20,Departure,1,-2.0
4043,20,Departure,2,-6.0
4044,20,Departure,2,60.0
4045,20,Departure,2,-1.0
4046,20,Departure,1,6.0
4047,21,Departure,1,6.0
4048,21,Departure,1,-13.0
4049,21,Departure,2,6.0
4050,21,Departure,1,-9.0
4051,21,Departure,1,1.0
4052,21,Departure,2,23.0
4053,21,Departure,2,-4.0
4054,21,Departure,2,23.0
4055,21,Departure,2,18.0
4056,22,Departure,2,21.0
4057,22,Departure,1,-14.0
4058,22,Departure,1,23.0
4059,22,Departure,2,50.0
4060,22,Departure,2,-2.0
4061,23,Departure,1,2.0
4062,23,Departure,1,-12.0
4063,0,Arrival,2,1123.0
4064,0,Arrival,1,7.0
4065,0,Arrival,1,-1.0
4066,0,Arrival,1,0.0
4067,0,Arrival,1,58.0
4068,0,Arrival,1,16.0
4069,0,Arrival,1,-5.0
4070,0,Arrival,1,-6.0
4071,0,Arrival,1,-11.0
4072,0,Arrival,2,51.0
4073,0,Arrival,1,32.0
4074,0,Arrival,1,-24.0
4075,0,Arrival,2,46.0
4076,1,Arrival,1,-19.0
4077,1,Arrival,1,-15.0
4078,2,Arrival,1,-31.0
4079,5,Arrival,1,16.0
4080,6,Arrival,1,13.0
4081,6,Arrival,1,8.0
4082,7,Arrival,1,-30.0
4083,7,Arrival,1,3.0
4084,7,Arrival,2,-20.0
4085,7,Arrival,1,-14.0
4086,7,Arrival,1,-1.0
4087,7,Arrival,1,-20.0
4088,8,Arrival,1,1.0
4089,8,Arrival,1,-10.0
4090,8,Arrival,2,-3.0
4091,8,Arrival,1,-17.0
4092,8,Arrival,2,-17.0
4093,8,Arrival,1,-28.0
4094,8,Arrival,2,-7.0
4095,8,Arrival,1,-6.0
4096,8,Arrival,1,-30.0
4097,8,Arrival,1,28.0
4098,8,Arrival,2,-10.0
4099,8,Arrival,2,-7.0
4100,8,Arrival,2,-15.0
4101,8,Arrival,1,5.0
4102,8,Arrival,1,-6.0
4103,9,Arrival,1,18.0
4104,9,Arrival,1,-14.0
4105,9,Arrival,2,39.0
4106,9,Arrival,1,-11.0
4107,9,Arrival,1,-8.0
4108,9,Arrival,2,-7.0
4109,9,Arrival,1,8.0
4110,9,Arrival,2,-12.0
4111,9,Arrival,1,-7.0
4112,9,Arrival,1,-6.0
4113,9,Arrival,1,-18.0
4114,9,Arrival,2,0.0
4115,9,Arrival,2,-3.0
4116,9,Arrival,2,-28.0
4117,9,Arrival,1,12.0
4118,9,Arrival,1,-13.0
4119,9,Arrival,2,-18.0
4120,9,Arrival,1,-31.0
4121,9,Arrival,1,-7.0
4122,9,Arrival,1,-9.0
4123,9,Arrival,1,-18.0
4124,9,Arrival,2,68.0
4125,9,Arrival,2,-19.0
4126,9,Arrival,2,-10.0
4127,9,Arrival,1,-16.0
4128,9,Arrival,2,-8.0
4129,9,Arrival,2,-16.0
4130,10,Arrival,2,-2.0
4131,10,Arrival,1,-21.0
4132,10,Arrival,2,3.0
4133,10,Arrival,2,-10.0
4134,10,Arrival,1,13.0
4135,10,Arrival,1,3.0
4136,10,Arrival,2,3.0
4137,10,Arrival,2,-9.0
4138,10,Arrival,1,40.0
4139,10,Arrival,1,4.0
4140,10,Arrival,1,24.0
4141,10,Arrival,2,-20.0
4142,10,Arrival,1,-11.0
4143,10,Arrival,1,-4.0
4144,10,Arrival,1,2.0
4145,10,Arrival,2,-11.0
4146,10,Arrival,2,-24.0
4147,10,Arrival,1,-6.0
4148,10,Arrival,1,-5.0
4149,10,Arrival,1,0.0
4150,10,Arrival,1,39.0
4151,10,Arrival,1,-22.0
4152,10,Arrival,2,-3.0
4153,10,Arrival,2,-16.0
4154,10,Arrival,1,8.0
4155,10,Arrival,1,-2.0
4156,10,Arrival,1,2.0
4157,11,Arrival,1,5.0
4158,11,Arrival,2,-11.0
4159,11,Arrival,1,-1.0
4160,11,Arrival,2,-7.0
4161,11,Arrival,1,-24.0
4162,11,Arrival,1,2.0
4163,11,Arrival,1,2.0
4164,11,Arrival,1,26.0
4165,11,Arrival,1,5.0
4166,11,Arrival,2,-4.0
4167,11,Arrival,1,0.0
4168,11,Arrival,1,-3.0
4169,11,Arrival,2,277.0
4170,11,Arrival,1,-27.0
4171,11,Arrival,1,-10.0
4172,11,Arrival,2,3.0
4173,11,Arrival,2,-47.0
4174,11,Arrival,2,-10.0
4175,11,Arrival,2,-3.0
4176,11,Arrival,1,-12.0
4177,11,Arrival,1,-23.0
4178,11,Arrival,2,-3.0
4179,11,Arrival,1,-1.0
4180,11,Arrival,1,8.0
4181,11,Arrival,1,4.0
4182,11,Arrival,1,-31.0
4183,11,Arrival,1,-10.0
4184,11,Arrival,1,2.0
4185,11,Arrival,1,-8.0
4186,11,Arrival,1,-17.0
4187,11,Arrival,1,-11.0
4188,11,Arrival,2,-23.0
4189,11,Arrival,1,2.0
4190,11,Arrival,2,24.0
4191,12,Arrival,1,4.0
4192,12,Arrival,2,9.0
4193,12,Arrival,2,428.0
4194,12,Arrival,1,5.0
4195,12,Arrival,1,3.0
4196,12,Arrival,2,142.0
4197,12,Arrival,1,76.0
4198,12,Arrival,2,19.0
4199,12,Arrival,2,77.0
4200,12,Arrival,1,-19.0
4201,12,Arrival,2,11.0
4202,12,Arrival,1,33.0
4203,12,Arrival,1,0.0
4204,12,Arrival,2,52.0
4205,12,Arrival,1,23.0
4206,12,Arrival,1,-11.0
4207,12,Arrival,2,8.0
4208,12,Arrival,1,27.0
4209,12,Arrival,1,-36.0
4210,12,Arrival,1,-3.0
4211,12,Arrival,1,8.0
4212,12,Arrival,1,-17.0
4213,12,Arrival,1,45.0
4214,12,Arrival,2,12.0
4215,13,Arrival,1,9.0
4216,13,Arrival,2,-11.0
4217,13,Arrival,2,35.0
4218,13,Arrival,1,24.0
4219,13,Arrival,2,3.0
4220,13,Arrival,1,10.0
4221,13,Arrival,1,-18.0
4222,13,Arrival,1,14.0
4223,13,Arrival,1,-44.0
4224,13,Arrival,1,31.0
4225,13,Arrival,2,-4.0
4226,13,Arrival,2,3.0
4227,13,Arrival,1,-3.0
4228,13,Arrival,2,-8.0
4229,14,Arrival,1,8.0
4230,14,Arrival,1,-8.0
4231,14,Arrival,1,15.0
4232,14,Arrival,1,-2.0
4233,14,Arrival,2,-3.0
4234,14,Arrival,1,-10.0
4235,14,Arrival,2,-18.0
4236,14,Arrival,1,-3.0
4237,14,Arrival,1,-17.0
4238,14,Arrival,1,32.0
4239,14,Arrival,1,-14.0
4240,14,Arrival,1,4.0
4241,14,Arrival,1,-16.0
4242,14,Arrival,1,-15.0
4243,15,Arrival,2,19.0
4244,15,Arrival,2,-4.0
4245,15,Arrival,1,-5.0
4246,15,Arrival,1,-22.0
4247,15,Arrival,1,-11.0
4248,15,Arrival,2,10.0
4249,15,Arrival,1,16.0
4250,15,Arrival,2,-4.0
4251,15,Arrival,1,-7.0
4252,15,Arrival,1,-8.0
4253,15,Arrival,2,-7.0
4254,15,Arrival,2,1.0
4255,15,Arrival,1,-8.0
4256,15,Arrival,1,16.0
4257,15,Arrival,2,-5.0
4258,15,Arrival,1,4.0
4259,15,Arrival,2,-6.0
4260,15,Arrival,1,-7.0
4261,16,Arrival,1,-13.0
4262,16,Arrival,2,14.0
4263,16,Arrival,1,-3.0
4264,16,Arrival,1,20.0
4265,16,Arrival,1,-3.0
4266,16,Arrival,1,6.0
4267,16,Arrival,2,3.0
4268,16,Arrival,1,31.0
4269,16,Arrival,1,97.0
4270,16,Arrival,2,1.0
4271,16,Arrival,1,14.0
4272,16,Arrival,1,-5.0
4273,16,Arrival,2,-14.0
4274,16,Arrival,2,2.0
4275,16,Arrival,2,-15.0
4276,16,Arrival,1,-27.0
4277,16,Arrival,1,1.0
4278,16,Arrival,1,-14.0
4279,16,Arrival,1,62.0
4280,16,Arrival,2,-7.0
4281,16,Arrival,2,3.0
4282,17,Arrival,1,140.0
4283,17,Arrival,1,0.0
4284,17,Arrival,1,6.0
4285,17,Arrival,1,-11.0
4286,17,Arrival,1,35.0
4287,17,Arrival,2,13.0
4288,17,Arrival,2,0.0
4289,17,Arrival,2,-8.0
4290,17,Arrival,2,2.0
4291,17,Arrival,2,1.0
4292,17,Arrival,2,6.0
4293,17,Arrival,1,10.0
4294,17,Arrival,1,-5.0
4295,17,Arrival,2,7.0
4296,17,Arrival,1,1.0
4297,17,Arrival,1,35.0
4298,17,Arrival,1,29.0
4299,17,Arrival,2,-13.0
4300,17,Arrival,1,-15.0
4301,18,Arrival,1,-9.0
4302,18,Arrival,2,17.0
4303,18,Arrival,1,-22.0
4304,18,Arrival,2,18.0
4305,18,Arrival,1,18.0
4306,18,Arrival,1,-17.0
4307,18,Arrival,1,-5.0
4308,18,Arrival,1,-19.0
4309,18,Arrival,1,18.0
4310,18,Arrival,2,-15.0
4311,18,Arrival,1,12.0
4312,18,Arrival,1,0.0
4313,18,Arrival,1,0.0
4314,18,Arrival,1,20.0
4315,19,Arrival,1,-8.0
4316,19,Arrival,2,-5.0
4317,19,Arrival,2,-6.0
4318,19,Arrival,2,-2.0
4319,19,Arrival,2,0.0
4320,19,Arrival,2,29.0
4321,19,Arrival,2,-17.0
4322,19,Arrival,1,1.0
4323,19,Arrival,1,10.0
4324,19,Arrival,2,53.0
4325,19,Arrival,1,14.0
4326,19,Arrival,1,0.0
4327,19,Arrival,1,-20.0
4328,19,Arrival,1,10.0
4329,19,Arrival,1,-23.0
4330,19,Arrival,2,1.0
4331,19,Arrival,1,-20.0
4332,19,Arrival,1,10.0
4333,19,Arrival,1,0.0
4334,19,Arrival,1,-15.0
4335,19,Arrival,2,-14.0
4336,20,Arrival,1,-10.0
4337,20,Arrival,2,53.0
4338,20,Arrival,2,-12.0
4339,20,Arrival,1,-9.0
4340,20,Arrival,1,-25.0
4341,20,Arrival,2,-7.0
4342,20,Arrival,1,4.0
4343,20,Arrival,1,-3.0
4344,20,Arrival,1,-16.0
4345,20,Arrival,1,-4.0
4346,20,Arrival,1,-23.0
4347,20,Arrival,2,-6.0
4348,20,Arrival,1,-11.0
4349,20,Arrival,1,15.0
4350,20,Arrival,2,40.0
4351,21,Arrival,2,-14.0
4352,21,Arrival,1,-26.0
4353,21,Arrival,1,-10.0
4354,21,Arrival,2,10.0
4355,21,Arrival,1,-19.0
4356,21,Arrival,1,5.0
4357,21,Arrival,2,-11.0
4358,21,Arrival,2,14.0
4359,21,Arrival,2,-15.0
4360,21,Arrival,2,18.0
4361,21,Arrival,1,5.0
4362,21,Arrival,1,-6.0
4363,21,Arrival,1,13.0
4364,22,Arrival,1,0.0
4365,22,Arrival,2,3.0
4366,22,Arrival,1,-3.0
4367,22,Arrival,1,12.0
4368,22,Arrival,1,-20.0
4369,22,Arrival,1,-9.0
4370,22,Arrival,2,-7.0
4371,22,Arrival,1,-3.0
4372,23,Arrival,2,-31.0
4373,23,Arrival,1,-20.0
4374,23,Arrival,1,18.0
4375,23,Arrival,2,25.0
4376,23,Arrival,1,-11.0
4377,23,Arrival,2,37.0
4378,23,Arrival,2,-21.0
4379,23,Arrival,2,25.0
4380,23,Arrival,1,-19.0
4381,23,Arrival,2,23.0
4382,23,Arrival,1,57.0
4383,23,Arrival,2,16.0
4384,23,Arrival,2,20.0
4385,23,Arrival,1,-37.0
4386,23,Arrival,2,-7.0
4387,23,Arrival,2,7.0
4388,23,Arrival,2,22.0
4389,23,Arrival,1,-15.0
4390,23,Arrival,2,5.0
4391,1,Departure,1,-2.0
4392,6,Departure,1,-2.0
4393,6,Departure,1,51.0
4394,6,Departure,1,-5.0
4395,6,Departure,1,-4.0
4396,6,Departure,1,-7.0
4397,6,Departure,2,2.0
4398,6,Departure,1,0.0
4399,6,Departure,2,-1.0
4400,6,Departure,2,-3.0
4401,6,Departure,1,0.0
4402,6,Departure,2,-2.0
4403,6,Departure,2,-5.0
4404,6,Departure,2,-6.0
4405,6,Departure,2,0.0
4406,6,Departure,1,-5.0
4407,6,Departure,1,-4.0
4408,6,Departure,2,0.0
4409,6,Departure,2,-6.0
4410,6,Departure,2,5.0
4411,6,Departure,1,-11.0
4412,6,Departure,1,-6.0
4413,6,Departure,1,-3.0
4414,6,Departure,1,8.0
4415,6,Departure,1,-13.0
4416,7,Departure,1,28.0
4417,7,Departure,1,-2.0
4418,7,Departure,1,-4.0
4419,7,Departure,1,9.0
4420,7,Departure,2,-5.0
4421,7,Departure,1,66.0
4422,7,Departure,1,-5.0
4423,7,Departure,1,-8.0
4424,7,Departure,1,5.0
4425,7,Departure,1,-5.0
4426,7,Departure,1,-1.0
4427,7,Departure,2,-3.0
4428,7,Departure,2,-1.0
4429,7,Departure,2,0.0
4430,7,Departure,1,-12.0
4431,7,Departure,1,8.0
4432,7,Departure,2,-6.0
4433,7,Departure,1,32.0
4434,7,Departure,1,-2.0
4435,7,Departure,2,2.0
4436,8,Departure,2,4.0
4437,8,Departure,1,-1.0
4438,8,Departure,2,0.0
4439,8,Departure,1,2.0
4440,8,Departure,1,-5.0
4441,8,Departure,2,8.0
