,Time,Operation,Delay
4089,128,Arrival,-10.0
4090,128,Arrival,-3.0
4091,128,Arrival,-17.0
4092,128,Arrival,-17.0
4093,128,Arrival,-28.0
4094,128,Arrival,-7.0
4095,128,Arrival,-6.0
4096,128,Arrival,-30.0
4097,128,Arrival,28.0
4098,128,Arrival,-10.0
4099,128,Arrival,-7.0
4100,128,Arrival,-15.0
4101,128,Arrival,5.0
4102,128,Arrival,-6.0
4103,129,Arrival,18.0
4104,129,Arrival,-14.0
4105,129,Arrival,39.0
4106,129,Arrival,-11.0
4107,129,Arrival,-8.0
4108,129,Arrival,-7.0
4109,129,Arrival,8.0
4110,129,Arrival,-12.0
4111,129,Arrival,-7.0
4112,129,Arrival,-6.0
4113,129,Arrival,-18.0
4114,129,Arrival,0.0
4115,129,Arrival,-3.0
4116,129,Arrival,-28.0
4117,129,Arrival,12.0
4118,129,Arrival,-13.0
4119,129,Arrival,-18.0
4120,129,Arrival,-31.0
4121,129,Arrival,-7.0
4122,129,Arrival,-9.0
4123,129,Arrival,-18.0
4124,129,Arrival,68.0
4125,129,Arrival,-19.0
4126,129,Arrival,-10.0
4127,129,Arrival,-16.0
4128,129,Arrival,-8.0
4129,129,Arrival,-16.0
4130,130,Arrival,-2.0
4131,130,Arrival,-21.0
4132,130,Arrival,3.0
4133,130,Arrival,-10.0
4134,130,Arrival,13.0
4135,130,Arrival,3.0
4136,130,Arrival,3.0
4137,130,Arrival,-9.0
4138,130,Arrival,40.0
4139,130,Arrival,4.0
4140,130,Arrival,24.0
4141,130,Arrival,-20.0
4142,130,Arrival,-11.0
4143,130,Arrival,-4.0
4144,130,Arrival,2.0
4145,130,Arrival,-11.0
4146,130,Arrival,-24.0
4147,130,Arrival,-6.0
4148,130,Arrival,-5.0
4149,130,Arrival,0.0
4150,130,Arrival,39.0
4151,130,Arrival,-22.0
4152,130,Arrival,-3.0
4153,130,Arrival,-16.0
4154,130,Arrival,8.0
4155,130,Arrival,-2.0
4156,130,Arrival,2.0
4157,131,Arrival,5.0
4158,131,Arrival,-11.0
4159,131,Arrival,-1.0
4160,131,Arrival,-7.0
4161,131,Arrival,-24.0
4162,131,Arrival,2.0
4163,131,Arrival,2.0
4164,131,Arrival,26.0
4165,131,Arrival,5.0
4166,131,Arrival,-4.0
4167,131,Arrival,0.0
4168,131,Arrival,-3.0
4169,131,Arrival,277.0
4170,131,Arrival,-27.0
4171,131,Arrival,-10.0
4172,131,Arrival,3.0
4173,131,Arrival,-47.0
4174,131,Arrival,-10.0
4175,131,Arrival,-3.0
4176,131,Arrival,-12.0
4177,131,Arrival,-23.0
4178,131,Arrival,-3.0
4179,131,Arrival,-1.0
4180,131,Arrival,8.0
4181,131,Arrival,4.0
4182,131,Arrival,-31.0
4183,131,Arrival,-10.0
4184,131,Arrival,2.0
4185,131,Arrival,-8.0
4186,131,Arrival,-17.0
4187,131,Arrival,-11.0
4188,131,Arrival,-23.0
4189,131,Arrival,2.0
4190,131,Arrival,24.0
4191,132,Arrival,4.0
4192,132,Arrival,9.0
4193,132,Arrival,428.0
4194,132,Arrival,5.0
4195,132,Arrival,3.0
4196,132,Arrival,142.0
4197,132,Arrival,76.0
4198,132,Arrival,19.0
4199,132,Arrival,77.0
4200,132,Arrival,-19.0
4201,132,Arrival,11.0
4202,132,Arrival,33.0
4203,132,Arrival,0.0
4204,132,Arrival,52.0
4205,132,Arrival,23.0
4206,132,Arrival,-11.0
4207,132,Arrival,8.0
4208,132,Arrival,27.0
4209,132,Arrival,-36.0
4210,132,Arrival,-3.0
4211,132,Arrival,8.0
4212,132,Arrival,-17.0
4213,132,Arrival,45.0
4214,132,Arrival,12.0
4215,133,Arrival,9.0
4216,133,Arrival,-11.0
4217,133,Arrival,35.0
4218,133,Arrival,24.0
4219,133,Arrival,3.0
4220,133,Arrival,10.0
4221,133,Arrival,-18.0
4222,133,Arrival,14.0
4223,133,Arrival,-44.0
4224,133,Arrival,31.0
4225,133,Arrival,-4.0
4226,133,Arrival,3.0
4227,133,Arrival,-3.0
4228,133,Arrival,-8.0
4229,134,Arrival,8.0
4230,134,Arrival,-8.0
4231,134,Arrival,15.0
4232,134,Arrival,-2.0
4233,134,Arrival,-3.0
4234,134,Arrival,-10.0
4235,134,Arrival,-18.0
4236,134,Arrival,-3.0
4237,134,Arrival,-17.0
4238,134,Arrival,32.0
4239,134,Arrival,-14.0
4240,134,Arrival,4.0
4241,134,Arrival,-16.0
4242,134,Arrival,-15.0
4243,135,Arrival,19.0
4244,135,Arrival,-4.0
4245,135,Arrival,-5.0
4246,135,Arrival,-22.0
4247,135,Arrival,-11.0
4248,135,Arrival,10.0
4249,135,Arrival,16.0
4250,135,Arrival,-4.0
4251,135,Arrival,-7.0
4252,135,Arrival,-8.0
4253,135,Arrival,-7.0
4254,135,Arrival,1.0
4255,135,Arrival,-8.0
4256,135,Arrival,16.0
4257,135,Arrival,-5.0
4258,135,Arrival,4.0
4259,135,Arrival,-6.0
4260,135,Arrival,-7.0
4261,136,Arrival,-13.0
4262,136,Arrival,14.0
4263,136,Arrival,-3.0
4264,136,Arrival,20.0
4265,136,Arrival,-3.0
4266,136,Arrival,6.0
4267,136,Arrival,3.0
4268,136,Arrival,31.0
4269,136,Arrival,97.0
4270,136,Arrival,1.0
4271,136,Arrival,14.0
4272,136,Arrival,-5.0
4273,136,Arrival,-14.0
4274,136,Arrival,2.0
4275,136,Arrival,-15.0
4276,136,Arrival,-27.0
4277,136,Arrival,1.0
4278,136,Arrival,-14.0
4279,136,Arrival,62.0
4280,136,Arrival,-7.0
4281,136,Arrival,3.0
4282,137,Arrival,140.0
4283,137,Arrival,0.0
4284,137,Arrival,6.0
4285,137,Arrival,-11.0
4286,137,Arrival,35.0
4287,137,Arrival,13.0
4288,137,Arrival,0.0
4289,137,Arrival,-8.0
4290,137,Arrival,2.0
4291,137,Arrival,1.0
4292,137,Arrival,6.0
4293,137,Arrival,10.0
4294,137,Arrival,-5.0
4295,137,Arrival,7.0
4296,137,Arrival,1.0
4297,137,Arrival,35.0
4298,137,Arrival,29.0
4299,137,Arrival,-13.0
4300,137,Arrival,-15.0
4301,138,Arrival,-9.0
4302,138,Arrival,17.0
4303,138,Arrival,-22.0
4304,138,Arrival,18.0
4305,138,Arrival,18.0
4306,138,Arrival,-17.0
4307,138,Arrival,-5.0
4308,138,Arrival,-19.0
4309,138,Arrival,18.0
4310,138,Arrival,-15.0
4311,138,Arrival,12.0
4312,138,Arrival,0.0
4313,138,Arrival,0.0
4314,138,Arrival,20.0
4315,139,Arrival,-8.0
4316,139,Arrival,-5.0
4317,139,Arrival,-6.0
4318,139,Arrival,-2.0
4319,139,Arrival,0.0
4320,139,Arrival,29.0
4321,139,Arrival,-17.0
4322,139,Arrival,1.0
4323,139,Arrival,10.0
4324,139,Arrival,53.0
4325,139,Arrival,14.0
4326,139,Arrival,0.0
4327,139,Arrival,-20.0
4328,139,Arrival,10.0
4329,139,Arrival,-23.0
4330,139,Arrival,1.0
4331,139,Arrival,-20.0
4332,139,Arrival,10.0
4333,139,Arrival,0.0
4334,139,Arrival,-15.0
4335,139,Arrival,-14.0
4336,140,Arrival,-10.0
4337,140,Arrival,53.0
4338,140,Arrival,-12.0
4339,140,Arrival,-9.0
4340,140,Arrival,-25.0
4341,140,Arrival,-7.0
4342,140,Arrival,4.0
4343,140,Arrival,-3.0
4344,140,Arrival,-16.0
4345,140,Arrival,-4.0
4346,140,Arrival,-23.0
4347,140,Arrival,-6.0
4348,140,Arrival,-11.0
4349,140,Arrival,15.0
4350,140,Arrival,40.0
4351,141,Arrival,-14.0
4352,141,Arrival,-26.0
4353,141,Arrival,-10.0
4354,141,Arrival,10.0
4355,141,Arrival,-19.0
4356,141,Arrival,5.0
4357,141,Arrival,-11.0
4358,141,Arrival,14.0
4359,141,Arrival,-15.0
4360,141,Arrival,18.0
4361,141,Arrival,5.0
4362,141,Arrival,-6.0
4363,141,Arrival,13.0
4364,142,Arrival,0.0
4365,142,Arrival,3.0
4366,142,Arrival,-3.0
4367,142,Arrival,12.0
4368,142,Arrival,-20.0
4369,142,Arrival,-9.0
4370,142,Arrival,-7.0
4371,142,Arrival,-3.0
4372,143,Arrival,-31.0
4373,143,Arrival,-20.0
4374,143,Arrival,18.0
4375,143,Arrival,25.0
4376,143,Arrival,-11.0
4377,143,Arrival,37.0
4378,143,Arrival,-21.0
4379,143,Arrival,25.0
4380,143,Arrival,-19.0
4381,143,Arrival,23.0
4382,143,Arrival,57.0
4383,143,Arrival,16.0
4384,143,Arrival,20.0
4385,143,Arrival,-37.0
4386,143,Arrival,-7.0
4387,143,Arrival,7.0
4388,143,Arrival,22.0
4389,143,Arrival,-15.0
4390,143,Arrival,5.0
4391,145,Departure,-2.0
4392,150,Departure,-2.0
4393,150,Departure,51.0
4394,150,Departure,-5.0
4395,150,Departure,-4.0
4396,150,Departure,-7.0
4397,150,Departure,2.0
4398,150,Departure,0.0
4399,150,Departure,-1.0
4400,150,Departure,-3.0
4401,150,Departure,0.0
4402,150,Departure,-2.0
4403,150,Departure,-5.0
4404,150,Departure,-6.0
4405,150,Departure,0.0
4406,150,Departure,-5.0
4407,150,Departure,-4.0
4408,150,Departure,0.0
4409,150,Departure,-6.0
4410,150,Departure,5.0
4411,150,Departure,-11.0
4412,150,Departure,-6.0
4413,150,Departure,-3.0
4414,150,Departure,8.0
4415,150,Departure,-13.0
4416,151,Departure,28.0
4417,151,Departure,-2.0
4418,151,Departure,-4.0
4419,151,Departure,9.0
4420,151,Departure,-5.0
4421,151,Departure,66.0
4422,151,Departure,-5.0
4423,151,Departure,-8.0
4424,151,Departure,5.0
4425,151,Departure,-5.0
4426,151,Departure,-1.0
4427,151,Departure,-3.0
4428,151,Departure,-1.0
4429,151,Departure,0.0
4430,151,Departure,-12.0
4431,151,Departure,8.0
4432,151,Departure,-6.0
4433,151,Departure,32.0
4434,151,Departure,-2.0
4435,151,Departure,2.0
4436,152,Departure,4.0
4437,152,Departure,-1.0
4438,152,Departure,0.0
4439,152,Departure,2.0
4440,152,Departure,-5.0
4441,152,Departure,8.0
4442,152,Departure,-5.0
4443,152,Departure,1.0
4444,152,Departure,-4.0
4445,152,Departure,-14.0
4446,152,Departure,0.0
4447,152,Departure,22.0
4448,152,Departure,-10.0
4449,152,Departure,-5.0
4450,152,Departure,-13.0
4451,153,Departure,0.0
4452,153,Departure,14.0
4453,153,Departure,-10.0
4454,153,Departure,-11.0
4455,153,Departure,-6.0
4456,153,Departure,5.0
4457,153,Departure,-1.0
4458,153,Departure,4.0
4459,153,Departure,21.0
4460,153,Departure,-7.0
4461,153,Departure,-4.0
4462,153,Departure,50.0
4463,153,Departure,-7.0
4464,153,Departure,4.0
4465,153,Departure,16.0
4466,153,Departure,12.0
4467,153,Departure,27.0
4468,153,Departure,-6.0
4469,153,Departure,-8.0
4470,153,Departure,6.0
4471,153,Departure,10.0
4472,153,Departure,17.0
4473,154,Departure,-4.0
4474,154,Departure,15.0
4475,154,Departure,-5.0
4476,154,Departure,0.0
4477,154,Departure,0.0
4478,154,Departure,2.0
4479,154,Departure,2.0
4480,154,Departure,-4.0
4481,154,Departure,-4.0
4482,154,Departure,13.0
4483,154,Departure,0.0
4484,154,Departure,0.0
4485,154,Departure,-2.0
4486,154,Departure,-13.0
4487,154,Departure,1.0
4488,154,Departure,-3.0
4489,154,Departure,5.0
4490,154,Departure,-12.0
4491,154,Departure,4.0
4492,154,Departure,7.0
4493,154,Departure,-9.0
4494,154,Departure,-7.0
4495,154,Departure,6.0
4496,154,Departure,-9.0
4497,154,Departure,0.0
4498,154,Departure,11.0
4499,155,Departure,24.0
4500,155,Departure,12.0
4501,155,Departure,-8.0
4502,155,Departure,40.0
4503,155,Departure,17.0
4504,155,Departure,-9.0
4505,155,Departure,1.0
4506,155,Departure,6.0
4507,155,Departure,-3.0
4508,155,Departure,-8.0
4509,155,Departure,0.0
4510,155,Departure,20.0
4511,155,Departure,13.0
4512,155,Departure,-3.0
4513,155,Departure,9.0
4514,155,Departure,2.0
4515,155,Departure,5.0
4516,155,Departure,23.0
4517,155,Departure,13.0
4518,155,Departure,35.0
4519,155,Departure,4.0
4520,155,Departure,18.0
4521,155,Departure,-9.0
4522,155,Departure,16.0
4523,155,Departure,0.0
4524,155,Departure,-8.0
4525,155,Departure,-9.0
4526,155,Departure,0.0
4527,155,Departure,0.0
4528,155,Departure,0.0
4529,155,Departure,24.0
4530,155,Departure,23.0
4531,155,Departure,-8.0
4532,155,Departure,-5.0
4533,156,Departure,9.0
4534,156,Departure,19.0
4535,156,Departure,-1.0
4536,156,Departure,8.0
4537,156,Departure,11.0
4538,156,Departure,7.0
4539,156,Departure,-5.0
4540,156,Departure,-8.0
4541,156,Departure,-5.0
4542,156,Departure,-1.0
4543,156,Departure,-2.0
4544,156,Departure,30.0
4545,156,Departure,-1.0
4546,156,Departure,-1.0
4547,156,Departure,15.0
4548,156,Departure,2.0
4549,156,Departure,-2.0
4550,156,Departure,4.0
4551,156,Departure,-9.0
4552,156,Departure,43.0
4553,156,Departure,-6.0
4554,156,Departure,9.0
4555,156,Departure,2.0
4556,156,Departure,15.0
4557,156,Departure,4.0
4558,156,Departure,25.0
4559,156,Departure,75.0
4560,156,Departure,12.0
4561,157,Departure,3.0
4562,157,Departure,6.0
4563,157,Departure,18.0
4564,157,Departure,-1.0
4565,157,Departure,29.0
4566,157,Departure,7.0
4567,157,Departure,5.0
4568,157,Departure,-5.0
4569,157,Departure,-5.0
4570,157,Departure,7.0
4571,157,Departure,-6.0
4572,157,Departure,0.0
4573,157,Departure,-3.0
4574,157,Departure,8.0
4575,157,Departure,2.0
4576,157,Departure,-6.0
4577,157,Departure,24.0
4578,157,Departure,-5.0
4579,158,Departure,-2.0
4580,158,Departure,2.0
4581,158,Departure,1.0
4582,158,Departure,0.0
4583,158,Departure,-2.0
4584,158,Departure,-12.0
4585,158,Departure,3.0
4586,158,Departure,0.0
4587,158,Departure,-6.0
4588,158,Departure,-1.0
4589,158,Departure,25.0
4590,158,Departure,7.0
4591,158,Departure,-7.0
4592,158,Departure,17.0
4593,158,Departure,9.0
4594,158,Departure,0.0
4595,158,Departure,-3.0
4596,158,Departure,8.0
4597,158,Departure,1.0
4598,158,Departure,54.0
4599,158,Departure,0.0
4600,158,Departure,0.0
4601,158,Departure,-4.0
4602,158,Departure,-4.0
4603,159,Departure,1.0
4604,159,Departure,0.0
4605,159,Departure,3.0
4606,159,Departure,31.0
4607,159,Departure,-14.0
4608,159,Departure,-1.0
4609,159,Departure,8.0
4610,159,Departure,-8.0
4611,159,Departure,-4.0
4612,159,Departure,13.0
4613,159,Departure,-7.0
4614,159,Departure,6.0
4615,159,Departure,3.0
4616,159,Departure,40.0
4617,159,Departure,9.0
4618,159,Departure,9.0
4619,159,Departure,11.0
4620,159,Departure,14.0
4621,159,Departure,0.0
4622,159,Departure,-9.0
4623,159,Departure,42.0
4624,159,Departure,-14.0
4625,159,Departure,30.0
4626,159,Departure,-9.0
4627,159,Departure,0.0
4628,159,Departure,-1.0
4629,160,Departure,-3.0
4630,160,Departure,-2.0
4631,160,Departure,-8.0
4632,160,Departure,3.0
4633,160,Departure,67.0
4634,160,Departure,38.0
4635,160,Departure,5.0
4636,160,Departure,0.0
4637,160,Departure,-3.0
4638,160,Departure,0.0
4639,160,Departure,-2.0
4640,160,Departure,-10.0
4641,160,Departure,7.0
4642,160,Departure,-2.0
4643,160,Departure,-5.0
4644,160,Departure,-9.0
4645,160,Departure,-5.0
4646,160,Departure,0.0
4647,160,Departure,0.0
4648,160,Departure,16.0
4649,160,Departure,9.0
4650,160,Departure,1.0
4651,160,Departure,0.0
4652,160,Departure,-1.0
4653,160,Departure,22.0
4654,160,Departure,18.0
4655,161,Departure,-1.0
4656,161,Departure,-2.0
4657,161,Departure,-10.0
4658,161,Departure,-1.0
4659,161,Departure,-1.0
4660,161,Departure,18.0
4661,161,Departure,53.0
4662,161,Departure,-7.0
4663,161,Departure,-8.0
4664,161,Departure,0.0
4665,161,Departure,2.0
4666,161,Departure,5.0
4667,161,Departure,-1.0
4668,161,Departure,-3.0
4669,161,Departure,0.0
4670,161,Departure,-4.0
4671,161,Departure,0.0
4672,161,Departure,-5.0
4673,161,Departure,12.0
4674,161,Departure,0.0
4675,161,Departure,19.0
4676,161,Departure,-3.0
4677,161,Departure,-1.0
4678,161,Departure,-2.0
4679,161,Departure,1.0
4680,161,Departure,-1.0
4681,161,Departure,5.0
4682,161,Departure,41.0
4683,161,Departure,2.0
4684,161,Departure,-2.0
4685,162,Departure,-3.0
4686,162,Departure,38.0
4687,162,Departure,8.0
4688,162,Departure,-10.0
4689,162,Departure,-2.0
4690,162,Departure,0.0
4691,162,Departure,2.0
4692,162,Departure,-11.0
4693,162,Departure,4.0
4694,162,Departure,3.0
4695,162,Departure,-3.0
4696,162,Departure,24.0
4697,162,Departure,-2.0
4698,162,Departure,-2.0
4699,162,Departure,-6.0
4700,162,Departure,-3.0
4701,162,Departure,-3.0
4702,162,Departure,66.0
4703,162,Departure,0.0
4704,162,Departure,1.0
4705,162,Departure,-3.0
4706,162,Departure,8.0
4707,162,Departure,2.0
4708,162,Departure,0.0
4709,162,Departure,6.0
4710,162,Departure,4.0
4711,162,Departure,-4.0
4712,162,Departure,-2.0
4713,162,Departure,-11.0
4714,162,Departure,0.0
4715,163,Departure,6.0
4716,163,Departure,-1.0
4717,163,Departure,26.0
4718,163,Departure,0.0
4719,163,Departure,38.0
4720,163,Departure,24.0
4721,163,Departure,2.0
4722,163,Departure,3.0
4723,163,Departure,-10.0
4724,163,Departure,4.0
4725,163,Departure,-4.0
4726,163,Departure,7.0
4727,163,Departure,5.0
4728,163,Departure,17.0
4729,163,Departure,-7.0
4730,163,Departure,-4.0
4731,163,Departure,-7.0
4732,163,Departure,46.0
4733,163,Departure,-13.0
4734,163,Departure,20.0
4735,163,Departure,-3.0
4736,163,Departure,5.0
4737,163,Departure,-5.0
4738,163,Departure,115.0
4739,163,Departure,0.0
4740,163,Departure,-3.0
4741,163,Departure,11.0
4742,163,Departure,17.0
4743,163,Departure,21.0
4744,163,Departure,0.0
4745,163,Departure,-9.0
4746,163,Departure,-4.0
4747,163,Departure,4.0
4748,164,Departure,6.0
4749,164,Departure,24.0
4750,164,Departure,24.0
4751,164,Departure,-3.0
4752,164,Departure,2.0
4753,164,Departure,14.0
4754,164,Departure,-7.0
4755,164,Departure,-10.0
4756,164,Departure,0.0
4757,164,Departure,-1.0
4758,164,Departure,-2.0
4759,164,Departure,15.0
4760,164,Departure,0.0
4761,164,Departure,-5.0
4762,164,Departure,-3.0
4763,164,Departure,9.0
4764,164,Departure,-1.0
4765,164,Departure,7.0
4766,164,Departure,-4.0
4767,164,Departure,45.0
4768,164,Departure,14.0
4769,164,Departure,2.0
4770,164,Departure,48.0
4771,164,Departure,25.0
4772,164,Departure,73.0
4773,164,Departure,-5.0
4774,164,Departure,0.0
4775,164,Departure,31.0
4776,164,Departure,3.0
4777,164,Departure,-3.0
4778,164,Departure,5.0
4779,164,Departure,-2.0
4780,164,Departure,6.0
4781,165,Departure,45.0
4782,165,Departure,4.0
4783,165,Departure,13.0
4784,165,Departure,12.0
4785,165,Departure,26.0
4786,165,Departure,9.0
4787,165,Departure,-2.0
4788,165,Departure,-13.0
4789,165,Departure,10.0
4790,165,Departure,13.0
4791,165,Departure,-1.0
4792,165,Departure,-3.0
4793,165,Departure,26.0
4794,165,Departure,-1.0
4795,165,Departure,16.0
4796,165,Departure,-9.0
4797,165,Departure,11.0
4798,165,Departure,-8.0
4799,165,Departure,-4.0
4800,165,Departure,15.0
4801,165,Departure,13.0
4802,165,Departure,9.0
4803,166,Departure,-12.0
4804,166,Departure,2.0
4805,166,Departure,-3.0
4806,166,Departure,9.0
4807,166,Departure,43.0
4808,166,Departure,-6.0
4809,166,Departure,23.0
4810,166,Departure,-6.0
4811,167,Departure,-3.0
4812,167,Departure,-4.0
4813,144,Arrival,37.0
4814,144,Arrival,2.0
4815,144,Arrival,-5.0
4816,145,Arrival,741.0
4817,145,Arrival,-7.0
4818,145,Arrival,-34.0
4819,147,Arrival,5.0
4820,147,Arrival,-6.0
4821,148,Arrival,-17.0
4822,149,Arrival,-4.0
4823,150,Arrival,1.0
4824,150,Arrival,29.0
4825,150,Arrival,11.0
4826,151,Arrival,-16.0
4827,151,Arrival,-14.0
4828,151,Arrival,-15.0
4829,151,Arrival,-14.0
4830,152,Arrival,6.0
4831,152,Arrival,-5.0
4832,152,Arrival,11.0
4833,152,Arrival,-5.0
4834,152,Arrival,-9.0
4835,152,Arrival,-6.0
4836,152,Arrival,-4.0
4837,152,Arrival,-12.0
4838,152,Arrival,-5.0
4839,152,Arrival,-13.0
4840,152,Arrival,-4.0
4841,152,Arrival,16.0
4842,152,Arrival,-13.0
4843,152,Arrival,-13.0
4844,152,Arrival,-20.0
4845,152,Arrival,-3.0
4846,152,Arrival,-5.0
4847,152,Arrival,7.0
4848,152,Arrival,-5.0
4849,152,Arrival,-14.0
4850,152,Arrival,-1.0
4851,152,Arrival,-4.0
4852,152,Arrival,-19.0
4853,153,Arrival,-29.0
4854,153,Arrival,-10.0
4855,153,Arrival,14.0
4856,153,Arrival,2.0
4857,153,Arrival,-10.0
4858,153,Arrival,-36.0
4859,153,Arrival,0.0
4860,153,Arrival,-15.0
4861,153,Arrival,-5.0
4862,153,Arrival,-3.0
4863,153,Arrival,-15.0
4864,153,Arrival,-21.0
4865,153,Arrival,-13.0
4866,153,Arrival,-16.0
4867,153,Arrival,12.0
4868,153,Arrival,-19.0
4869,153,Arrival,-14.0
4870,153,Arrival,-11.0
4871,154,Arrival,0.0
4872,154,Arrival,84.0
4873,154,Arrival,-16.0
4874,154,Arrival,-10.0
4875,154,Arrival,-4.0
4876,154,Arrival,-12.0
4877,154,Arrival,-5.0
4878,154,Arrival,-7.0
4879,154,Arrival,-15.0
4880,154,Arrival,14.0
4881,154,Arrival,-11.0
4882,154,Arrival,4.0
4883,154,Arrival,35.0
4884,154,Arrival,-4.0
4885,154,Arrival,-22.0
4886,154,Arrival,-14.0
4887,154,Arrival,-2.0
4888,154,Arrival,28.0
4889,154,Arrival,-14.0
4890,154,Arrival,10.0
4891,154,Arrival,2.0
4892,154,Arrival,-10.0
4893,154,Arrival,-18.0
4894,154,Arrival,-5.0
4895,154,Arrival,-16.0
4896,154,Arrival,0.0
4897,154,Arrival,-2.0
4898,154,Arrival,-17.0
4899,154,Arrival,-15.0
4900,155,Arrival,-7.0
4901,155,Arrival,3.0
4902,155,Arrival,16.0
4903,155,Arrival,5.0
4904,155,Arrival,-14.0
4905,155,Arrival,-6.0
4906,155,Arrival,10.0
4907,155,Arrival,-8.0
4908,155,Arrival,-5.0
4909,155,Arrival,-30.0
4910,155,Arrival,-8.0
4911,155,Arrival,-9.0
4912,155,Arrival,6.0
4913,155,Arrival,-16.0
4914,155,Arrival,-9.0
4915,155,Arrival,4.0
4916,155,Arrival,-8.0
4917,155,Arrival,13.0
4918,155,Arrival,4.0
4919,155,Arrival,-6.0
4920,156,Arrival,-21.0
4921,156,Arrival,6.0
4922,156,Arrival,-1.0
4923,156,Arrival,-1.0
4924,156,Arrival,1.0
4925,156,Arrival,22.0
4926,156,Arrival,15.0
4927,156,Arrival,15.0
4928,156,Arrival,74.0
4929,156,Arrival,31.0
4930,156,Arrival,21.0
4931,156,Arrival,15.0
4932,156,Arrival,51.0
4933,156,Arrival,2.0
4934,156,Arrival,-4.0
4935,156,Arrival,6.0
4936,156,Arrival,7.0
4937,156,Arrival,0.0
4938,156,Arrival,-19.0
4939,156,Arrival,11.0
4940,156,Arrival,7.0
4941,156,Arrival,-4.0
4942,156,Arrival,2.0
4943,156,Arrival,-5.0
4944,157,Arrival,0.0
4945,157,Arrival,-33.0
4946,157,Arrival,-9.0
4947,157,Arrival,5.0
4948,157,Arrival,-10.0
4949,157,Arrival,-15.0
4950,157,Arrival,-6.0
4951,157,Arrival,-3.0
4952,157,Arrival,16.0
4953,157,Arrival,3.0
4954,157,Arrival,3.0
4955,157,Arrival,-27.0
4956,157,Arrival,39.0
4957,157,Arrival,-6.0
4958,157,Arrival,5.0
4959,157,Arrival,-16.0
4960,157,Arrival,4.0
4961,157,Arrival,-8.0
4962,157,Arrival,2.0
4963,158,Arrival,1.0
4964,158,Arrival,-19.0
4965,158,Arrival,-12.0
4966,158,Arrival,23.0
4967,158,Arrival,2.0
4968,158,Arrival,-1.0
4969,158,Arrival,-10.0
4970,158,Arrival,-2.0
4971,158,Arrival,-1.0
4972,158,Arrival,-8.0
4973,158,Arrival,-8.0
4974,158,Arrival,5.0
4975,158,Arrival,40.0
4976,158,Arrival,1.0
4977,158,Arrival,-1.0
4978,158,Arrival,6.0
4979,158,Arrival,-2.0
4980,158,Arrival,2.0
4981,158,Arrival,4.0
4982,158,Arrival,-15.0
4983,158,Arrival,-4.0
4984,158,Arrival,-2.0
4985,158,Arrival,14.0
4986,158,Arrival,2.0
4987,159,Arrival,-8.0
4988,159,Arrival,22.0
4989,159,Arrival,-11.0
4990,159,Arrival,-18.0
4991,159,Arrival,18.0
4992,159,Arrival,22.0
4993,159,Arrival,-13.0
4994,159,Arrival,-17.0
4995,159,Arrival,54.0
4996,159,Arrival,-1.0
4997,159,Arrival,-8.0
4998,159,Arrival,-34.0
4999,159,Arrival,-8.0
5000,159,Arrival,22.0
5001,159,Arrival,3.0
5002,159,Arrival,-13.0
5003,159,Arrival,-6.0
5004,159,Arrival,-4.0
5005,159,Arrival,7.0
5006,159,Arrival,0.0
5007,160,Arrival,-14.0
5008,160,Arrival,-17.0
5009,160,Arrival,2.0
5010,160,Arrival,6.0
5011,160,Arrival,-15.0
5012,160,Arrival,-3.0
5013,160,Arrival,3.0
5014,160,Arrival,0.0
5015,160,Arrival,-2.0
5016,160,Arrival,-7.0
5017,160,Arrival,-8.0
5018,160,Arrival,43.0
5019,160,Arrival,20.0
5020,160,Arrival,-4.0
5021,160,Arrival,4.0
5022,160,Arrival,0.0
5023,160,Arrival,-12.0
5024,160,Arrival,-11.0
5025,160,Arrival,13.0
5026,160,Arrival,50.0
5027,160,Arrival,20.0
5028,160,Arrival,6.0
5029,160,Arrival,-21.0
5030,160,Arrival,1.0
5031,160,Arrival,-8.0
5032,160,Arrival,13.0
5033,160,Arrival,13.0
5034,161,Arrival,-11.0
5035,161,Arrival,43.0
5036,161,Arrival,5.0
5037,161,Arrival,13.0
5038,161,Arrival,-6.0
5039,161,Arrival,13.0
5040,161,Arrival,-2.0
5041,161,Arrival,-28.0
5042,161,Arrival,11.0
5043,161,Arrival,-1.0
5044,161,Arrival,8.0
5045,161,Arrival,36.0
5046,161,Arrival,-1.0
5047,161,Arrival,13.0
5048,161,Arrival,-18.0
5049,161,Arrival,-9.0
5050,161,Arrival,25.0
5051,161,Arrival,-10.0
5052,161,Arrival,16.0
5053,161,Arrival,-3.0
5054,161,Arrival,23.0
5055,161,Arrival,-2.0
5056,161,Arrival,-1.0
5057,161,Arrival,45.0
5058,161,Arrival,10.0
5059,161,Arrival,14.0
5060,161,Arrival,19.0
5061,161,Arrival,-9.0
5062,161,Arrival,-23.0
5063,161,Arrival,-5.0
5064,162,Arrival,2.0
5065,162,Arrival,-12.0
5066,162,Arrival,31.0
5067,162,Arrival,-7.0
5068,162,Arrival,1.0
5069,162,Arrival,-1.0
5070,162,Arrival,-16.0
5071,162,Arrival,7.0
5072,162,Arrival,-1.0
5073,162,Arrival,35.0
5074,162,Arrival,0.0
5075,162,Arrival,34.0
5076,162,Arrival,-3.0
5077,162,Arrival,-12.0
5078,162,Arrival,-11.0
5079,162,Arrival,-19.0
5080,162,Arrival,-12.0
5081,162,Arrival,-15.0
